id,rain_sum (mm)
3435,5.448607
3436,9.263527
3437,7.726348
3438,11.462272
3439,20.455215
3440,19.437592
3441,23.094875
3442,12.930564
3443,10.314487
3444,6.7854676
3445,6.733667
3446,4.0987663
3447,13.803573
3448,5.8601084
3449,3.3908174
3450,3.4586382
3451,4.0616083
3452,5.1333904
3453,3.5002053
3454,4.3051553
3455,4.266822
3456,6.156968
3457,7.8953013
3458,8.065622
3459,11.92314
3460,8.450501
3461,13.655385
3462,10.351066
3463,11.080726
3464,15.7998295
3465,7.7733884
3466,13.7492
3467,13.296417
3468,21.19382
3469,19.669159
3470,17.761635
3471,9.592544
3472,16.743813
3473,10.217295
3474,7.6498237
3475,6.42442
3476,10.922485
3477,9.117437
3478,9.224691
3479,8.034381
3480,13.881822
3481,12.122154
3482,12.233301
3483,16.104834
3484,17.619164
3485,9.830518
3486,13.718228
3487,12.889517
3488,12.043768
3489,13.797761
3490,17.343834
3491,15.452787
3492,12.204055
3493,9.918921
3494,16.650684
3495,11.472212
3496,16.923927
3497,17.540997
3498,16.493793
3499,16.893532
3500,14.264217
3501,11.749018
3502,17.273655
3503,11.949443
3504,17.731712
3505,16.477154
3506,16.512112
3507,15.00676
3508,10.172768
3509,16.00768
3510,10.497822
3511,16.086523
3512,11.534699
3513,18.877998
3514,21.411213
3515,18.245716
3516,12.824113
3517,18.075397
3518,16.061108
3519,11.04914
3520,14.468896
3521,16.891373
3522,10.97893
3523,12.036528
3524,15.295827
3525,9.770609
3526,20.240055
3527,10.724669
3528,14.92918
3529,16.631134
3530,14.269702
3531,18.026947
3532,15.661511
3533,24.633934
3534,14.9874115
3535,18.002438
3536,17.363266
3537,14.83353
3538,18.32539
3539,17.837727
3540,20.340939
3541,15.899648
3542,11.175994
3543,8.078262
3544,13.455998
3545,16.731026
3546,20.944641
3547,17.918106
3548,13.309408
3549,11.123759
3550,12.345133
3551,20.600948
3552,22.282871
3553,14.879902
3554,12.052107
3555,7.2604713
3556,18.194489
3557,9.801938
3558,13.242367
3559,13.091033
3560,8.014097
3561,15.64466
3562,13.824198
3563,11.859063
3564,12.043911
3565,11.619911
3566,21.104385
3567,8.841787
3568,9.22841
3569,16.586987
3570,15.129013
3571,8.335716
3572,7.380582
3573,11.219263
3574,16.698654
3575,13.731431
3576,13.20069
3577,9.48038
3578,7.3015018
3579,12.608221
3580,8.947454
3581,12.903683
3582,14.543937
3583,22.252731
3584,16.08744
3585,17.787426
3586,19.434093
3587,17.222412
3588,12.983027
3589,17.21378
3590,14.120021
3591,13.493989
3592,16.370975
3593,13.761143
3594,9.889281
3595,14.853072
3596,7.927457
3597,12.171498
3598,19.573547
3599,13.657843
3600,13.339701
3601,11.830299
3602,13.781004
3603,14.814774
3604,15.141522
3605,18.320358
3606,14.412988
3607,12.446998
3608,17.41457
3609,12.98399
3610,14.220021
3611,18.427982
3612,24.227566
3613,11.70678
3614,12.628492
3615,9.809819
3616,16.895561
3617,10.185827
3618,13.747489
3619,10.443249
3620,10.7387705
3621,13.383475
3622,18.473988
3623,14.763234
3624,20.790329
3625,15.52037
3626,24.106655
3627,22.928299
3628,19.103241
3629,12.971916
3630,15.658723
3631,15.556433
3632,15.051444
3633,22.183933
3634,10.421147
3635,8.330661
3636,12.063704
3637,8.019719
3638,10.508429
3639,12.351431
3640,20.166348
3641,21.3307
3642,15.044253
3643,17.486343
3644,15.1933365
3645,15.871533
3646,17.424404
3647,16.191723
3648,14.12532
3649,9.371421
3650,13.434759
3651,16.632584
3652,11.047011
3653,20.46484
3654,21.094585
3655,14.822333
3656,16.605076
3657,20.543682
3658,5.753829
3659,4.0573225
3660,16.700653
3661,15.875896
3662,11.914918
3663,17.288948
3664,15.831451
3665,15.9322605
3666,15.341253
3667,12.317069
3668,20.498154
3669,14.404363
3670,17.46931
3671,20.10186
3672,13.923124
3673,16.739426
3674,14.438374
3675,22.020927
3676,15.726173
3677,19.235485
3678,14.917421
3679,16.150867
3680,20.21188
3681,12.62163
3682,17.63662
3683,19.724571
3684,21.963348
3685,16.998127
3686,18.771488
3687,15.75023
3688,14.591901
3689,17.082672
3690,18.95839
3691,21.573776
3692,15.889807
3693,10.999838
3694,12.821887
3695,15.686903
3696,10.078214
3697,8.056925
3698,16.635818
3699,8.660878
3700,8.027041
3701,15.715636
3702,19.641304
3703,13.860353
3704,15.752272
3705,10.327006
3706,11.766128
3707,10.420636
3708,11.12917
3709,13.530738
3710,15.206927
3711,19.33649
3712,19.057735
3713,17.900867
3714,12.155531
3715,17.76733
3716,12.907939
3717,12.488187
3718,10.088723
3719,18.961956
3720,17.246922
3721,19.339169
3722,15.099342
3723,10.151372
3724,8.743176
3725,7.528058
3726,13.404414
3727,16.020775
3728,11.323411
3729,10.59323
3730,8.936758
3731,8.016796
3732,17.956833
3733,13.002349
3734,12.381369
3735,8.641548
3736,9.3301115
3737,8.112174
3738,13.641649
3739,14.437987
3740,7.540405
3741,13.658138
3742,10.223077
3743,15.599047
3744,10.712859
3745,12.489742
3746,11.6244
3747,18.388355
3748,12.722834
3749,15.682284
3750,20.888401
3751,18.925743
3752,17.843628
3753,11.556202
3754,15.883577
3755,10.876585
3756,14.25556
3757,10.286638
3758,19.284363
3759,19.281551
3760,15.265194
3761,14.996939
3762,14.32788
3763,12.169233
3764,9.003638
3765,10.553002
3766,13.092084
3767,10.889805
3768,10.491042
3769,13.174829
3770,7.626198
3771,6.0713353
3772,6.9182677
3773,14.809657
3774,13.867493
3775,8.23722
3776,8.869194
3777,11.749161
3778,19.60345
3779,10.971124
3780,8.374554
3781,11.562715
3782,8.150801
3783,7.6664233
3784,9.782776
3785,11.483396
3786,15.875128
3787,14.172465
3788,10.659388
3789,13.31246
3790,9.43836
3791,12.038521
3792,18.823757
3793,18.019196
3794,22.805592
3795,17.12484
3796,18.811611
3797,13.652837
3798,10.401582
3799,6.8227377
3800,6.876399
3801,16.755157
3802,13.284137
3803,17.740555
3804,20.03741
3805,21.723694
3806,16.05249
3807,16.018066
3808,17.3256
3809,17.6083
3810,17.059078
3811,16.069252
3812,15.2130575
3813,16.670998
3814,14.274171
3815,18.47054
3816,16.08701
3817,16.996117
3818,10.627768
3819,7.0996075
3820,13.6872015
3821,14.580813
3822,20.079903
3823,13.839847
3824,17.690712
3825,18.491207
3826,13.147142
3827,13.648475
3828,15.762843
3829,19.863476
3830,10.333298
3831,21.676704
3832,10.770992
3833,14.711281
3834,18.277916
3835,15.8572645
3836,13.276947
3837,16.393414
3838,15.760404
3839,17.39721
3840,14.766575
3841,15.072573
3842,16.107208
3843,14.520085
3844,13.303152
3845,12.036751
3846,11.475238
3847,12.409375
3848,11.547472
3849,12.953013
3850,12.614242
3851,14.269776
3852,13.745278
3853,11.532814
3854,14.9411745
3855,11.406902
3856,16.26165
3857,17.662457
3858,14.205843
3859,12.001662
3860,16.454792
3861,9.986828
3862,14.426363
3863,9.321067
3864,17.507797
3865,10.753505
3866,18.21584
3867,8.110424
3868,7.912674
3869,17.45599
3870,8.236929
3871,6.997352
3872,19.158169
3873,18.57751
3874,19.942146
3875,13.3976965
3876,11.883065
3877,14.6285
3878,11.114482
3879,8.765573
3880,8.357321
3881,16.060125
3882,9.456613
3883,15.753008
3884,11.054347
3885,8.8826065
3886,15.337293
3887,14.413144
3888,10.264183
3889,13.261148
3890,13.790547
3891,16.879265
3892,9.93863
3893,18.791992
3894,12.795823
3895,11.790332
3896,7.6664577
3897,8.460698
3898,9.971929
3899,16.182056
3900,7.5118723
3901,8.28001
3902,7.0025587
3903,14.427455
3904,15.582609
3905,11.258807
3906,10.787013
3907,13.8273735
3908,15.447098
3909,10.717642
3910,8.29935
3911,15.73945
3912,12.916825
3913,15.261519
3914,10.140367
3915,16.077312
3916,16.827297
3917,12.271941
3918,14.543267
3919,11.370357
3920,12.237866
3921,13.282649
3922,9.362862
3923,16.159859
3924,19.444187
3925,18.10844
3926,15.131869
3927,15.0163355
3928,16.148127
3929,22.817783
3930,19.249653
3931,14.097233
3932,14.692743
3933,18.010757
3934,16.798172
3935,19.99971
3936,9.397762
3937,14.243136
3938,20.81797
3939,14.755957
3940,11.1638775
3941,10.019963
3942,9.039152
3943,17.731304
3944,16.326859
3945,9.286161
3946,7.4728165
3947,14.611044
3948,16.121943
3949,15.441628
3950,11.012755
3951,19.565315
3952,19.511196
3953,9.564789
3954,16.582378
3955,16.204697
3956,10.17861
3957,20.544727
3958,18.963005
3959,15.14217
3960,13.827196
3961,1.4133458
3962,0.94995236
3963,8.3870325
3964,2.1947844
3965,0.36615503
3966,0.41051582
3967,2.037951
3968,6.389845
3969,8.305936
3970,0.94738835
3971,0.8153167
3972,0.9390012
3973,1.3014419
3974,2.6404674
3975,3.3144054
3976,1.415981
3977,10.098972
3978,1.076593
3979,0.37006137
3980,0.61719364
3981,1.8109974
3982,5.6841927
3983,2.227674
3984,5.759923
3985,3.7680662
3986,8.060905
3987,0.022285938
3988,1.5426332
3989,0.8561398
3990,1.8853767
3991,0.83987415
3992,0.0
3993,0.0
3994,0.15170348
3995,0.40040806
3996,0.0
3997,0.3675822
3998,2.5726268
3999,1.4315758
4000,0.00704509
4001,1.3016104
4002,2.4404414
4003,1.6458023
4004,1.2525111
4005,0.0
4006,2.1719527
4007,1.9079291
4008,2.4894314
4009,0.0
4010,0.13312924
4011,3.0527756
4012,6.264421
4013,8.445217
4014,1.6172502
4015,0.0
4016,0.49105102
4017,0.122716755
4018,3.0123713
4019,2.4957793
4020,10.006432
4021,5.6896667
4022,4.0371284
4023,1.1768569
4024,6.065446
4025,12.035152
4026,1.6918111
4027,3.020952
4028,1.1056173
4029,0.0
4030,3.0702083
4031,3.694088
4032,0.0
4033,0.0
4034,5.3255067
4035,3.6322536
4036,2.828826
4037,2.5723329
4038,1.0316458
4039,4.9383054
4040,14.160623
4041,7.282124
4042,1.90316
4043,2.3159237
4044,0.06808704
4045,0.0
4046,7.4058685
4047,6.3099546
4048,5.5297837
4049,1.9780955
4050,0.14111257
4051,8.784503
4052,2.527551
4053,9.983615
4054,5.220176
4055,2.6000037
4056,1.5377815
4057,0.06125751
4058,0.6450893
4059,2.5078144
4060,5.7590914
4061,4.419362
4062,0.92578495
4063,1.3664849
4064,2.286181
4065,4.4603972
4066,2.1154788
4067,0.8771814
4068,0.23848101
4069,2.5472631
4070,3.8294907
4071,3.1889687
4072,6.177969
4073,8.356902
4074,0.98856735
4075,1.2436821
4076,1.8838943
4077,2.3761747
4078,4.318078
4079,1.2238176
4080,5.1902356
4081,3.5018787
4082,2.3823981
4083,0.0
4084,4.093271
4085,1.2074928
4086,0.6050655
4087,0.7124809
4088,0.8790316
4089,2.338354
4090,0.53738964
4091,3.060019
4092,6.0907016
4093,3.0019217
4094,0.80801904
4095,1.7674329
4096,2.6696887
4097,1.9031585
4098,2.1822517
4099,1.5364617
4100,2.3781385
4101,4.671803
4102,2.3548877
4103,2.334094
4104,2.3348842
4105,1.7996585
4106,1.2904003
4107,1.7219943
4108,1.686234
4109,1.5339537
4110,2.5239336
4111,2.3400831
4112,0.98717594
4113,1.3639388
4114,2.7912467
4115,0.401108
4116,1.0409398
4117,2.3022661
4118,1.3314847
4119,3.8120465
4120,3.9314678
4121,2.2484374
4122,2.2953324
4123,6.7362022
4124,2.4360638
4125,3.782845
4126,2.5831773
4127,2.5304644
4128,6.60915
4129,2.9963224
4130,4.346183
4131,4.952772
4132,2.7287128
4133,2.171627
4134,2.734912
4135,2.0483897
4136,3.0530965
4137,4.4744544
4138,8.85403
4139,2.1160932
4140,1.8392218
4141,1.7741351
4142,1.2244959
4143,1.07568
4144,1.561316
4145,1.6621184
4146,1.95657
4147,1.6456883
4148,1.758983
4149,2.2572565
4150,1.9932016
4151,1.9264247
4152,1.5091358
4153,0.0
4154,2.8400538
4155,1.4484301
4156,0.19880371
4157,5.886527
4158,2.5182211
4159,4.751368
4160,1.1424708
4161,5.018886
4162,1.3800457
4163,1.6334591
4164,2.5782723
4165,1.7224115
4166,1.6361818
4167,1.811701
4168,0.91287756
4169,2.2081513
4170,1.503072
4171,6.681422
4172,1.5073531
4173,4.065915
4174,1.9632251
4175,5.0672975
4176,1.8130269
4177,1.3176446
4178,1.4145646
4179,0.0
4180,0.0
4181,6.3900313
4182,1.4970218
4183,5.3131404
4184,4.6886334
4185,8.496342
4186,13.667114
4187,1.9334116
4188,3.1439915
4189,6.624278
4190,1.8514308
4191,1.7502196
4192,1.775431
4193,4.3824754
4194,5.085373
4195,2.7103572
4196,7.439729
4197,2.174623
4198,1.3873627
4199,0.0
4200,5.5336485
4201,0.95465434
4202,0.8504745
4203,0.24036565
4204,0.0
4205,0.0
4206,0.0
4207,2.1169415
4208,1.5770808
4209,1.3105874
4210,1.9498403
4211,1.2512531
4212,0.15818244
4213,6.7713685
4214,6.411791
4215,0.7856166
4216,1.0986121
4217,0.0
4218,0.36958826
4219,14.7128315
4220,0.0
4221,0.0
4222,0.0
4223,1.9876277
4224,0.0
4225,0.821764
4226,0.09016013
4227,1.5779874
4228,1.6576375
4229,0.0
4230,0.03869757
4231,0.45573717
4232,4.3557463
4233,1.7793134
4234,2.5741985
4235,2.7487
4236,0.14179549
4237,0.1010406
4238,1.8591453
4239,0.36381206
4240,0.19982618
4241,0.0
4242,0.066911995
4243,2.3245528
4244,10.496803
4245,2.4303699
4246,0.21221535
4247,0.0
4248,0.0
4249,0.0
4250,3.3317351
4251,2.0260718
4252,1.3379188
4253,2.3094888
4254,2.3657167
4255,0.8873364
4256,0.0
4257,0.17088911
4258,9.413117
4259,3.7067232
4260,1.2910273
4261,0.40194342
4262,8.588732
4263,5.955676
4264,7.7696323
4265,2.334206
4266,0.3608877
4267,0.74074626
4268,0.8851714
4269,0.5425711
4270,0.0
4271,0.91055167
4272,1.0589834
4273,3.0253015
4274,0.9780066
4275,5.098093
4276,0.0
4277,1.2538967
4278,11.444707
4279,5.873002
4280,1.6233933
4281,2.7886188
4282,1.4059962
4283,1.6574297
4284,1.8481625
4285,8.257471
4286,9.088957
4287,0.5086557
4288,1.7993404
4289,3.8157568
4290,10.138243
4291,34.469498
4292,1.9892948
4293,14.599762
4294,0.87537134
4295,6.3321795
4296,2.9008145
4297,1.0638897
4298,1.0661466
4299,0.39590213
4300,1.0200927
4301,4.778551
4302,5.220071
4303,6.812316
4304,6.4058604
4305,1.6921254
4306,1.424329
4307,4.97427
4308,25.423786
4309,1.9922783
4310,2.3401995
4311,5.7339516
4312,0.27811134
4313,3.961229
4314,12.015744
4315,2.331897
4316,0.29921415
4317,3.9143338
4318,3.8893554
4319,0.74590063
4320,2.7213304
4321,1.0055263
4322,3.0988283
4323,15.2219305
4324,3.4247856
4325,2.0893202
4326,0.7193864
4327,0.4845228
4328,0.61826587
4329,2.869749
4330,10.562249
4331,11.423393
4332,6.4857044
4333,1.9398338
4334,2.1980543
4335,3.6677492
4336,3.691696
4337,4.6737566
4338,6.583465
4339,0.22638702
4340,8.351769
4341,1.1716402
4342,5.51186
4343,0.0
4344,1.2291654
4345,6.4869475
4346,0.48278296
4347,1.9082407
4348,5.0219254
4349,5.5209866
4350,3.0860176
4351,2.4688156
4352,9.348753
4353,23.465382
4354,9.466829
4355,0.18870175
4356,0.6004942
4357,0.35085383
4358,9.549778
4359,1.7401472
4360,0.0
4361,0.0
4362,0.0
4363,0.0
4364,0.0
4365,2.7500188
4366,1.6188107
4367,0.056605875
4368,1.7062786
4369,5.690934
4370,3.8744667
4371,9.167379
4372,16.721058
4373,2.2328305
4374,0.0
4375,0.35709313
4376,15.198339
4377,6.0427284
4378,0.809277
4379,0.70241493
4380,2.4959178
4381,0.6160954
4382,0.3893507
4383,0.22872531
4384,0.099574566
4385,0.51677346
4386,3.413693
4387,5.053556
4388,0.88265383
4389,1.8864584
4390,2.6615133
4391,0.6887942
4392,1.9716102
4393,10.71296
4394,2.9581008
4395,0.0
4396,0.0
4397,1.8737211
4398,6.273027
4399,5.800129
4400,3.4547553
4401,0.6846872
4402,1.1890712
4403,0.6263126
4404,2.0238361
4405,0.15765482
4406,3.5985587
4407,2.1178687
4408,0.0
4409,5.2537646
4410,4.19024
4411,2.738877
4412,1.8111358
4413,0.013856202
4414,4.738359
4415,0.84810644
4416,4.435585
4417,1.4880743
4418,0.7020527
4419,0.7562805
4420,2.5249429
4421,4.0622106
4422,0.60634446
4423,0.0
4424,0.0
4425,3.2603269
4426,6.125387
4427,1.8077433
4428,6.4244504
4429,4.1705813
4430,3.2714748
4431,6.3739343
4432,1.9476346
4433,5.1106544
4434,8.195847
4435,1.8197631
4436,4.3607435
4437,2.8816035
4438,1.7124083
4439,2.9287229
4440,1.894688
4441,5.6168613
4442,11.436336
4443,0.0
4444,0.61852646
4445,1.1412867
4446,4.721634
4447,1.2548957
4448,0.98340046
4449,0.7744558
4450,2.280632
4451,2.347601
4452,1.0067554
4453,1.9380049
4454,1.9883276
4455,3.1942835
4456,5.0197997
4457,1.010277
4458,1.1540964
4459,1.6427354
4460,1.6725727
4461,1.8384588
4462,1.5391806
4463,2.0334375
4464,4.865084
4465,3.140867
4466,1.3204043
4467,4.9781694
4468,0.0
4469,0.0
4470,0.0
4471,0.0
4472,0.0
4473,0.0
4474,0.8214331
4475,3.3704493
4476,0.0
4477,0.13207766
4478,3.2944734
4479,3.6548042
4480,3.5426924
4481,0.0
4482,0.49799126
4483,0.0
4484,3.5348206
4485,13.137378
4486,0.0
4487,1.7002819
4488,2.23585
4489,0.8506195
4490,3.7266438
4491,3.907317
4492,10.656584
4493,0.0
4494,0.0
4495,2.825108
4496,0.0
4497,0.0
4498,0.0
4499,0.14856756
4500,0.2633847
4501,0.0
4502,0.0
4503,0.0
4504,0.0
4505,0.0
4506,0.0
4507,0.0
4508,0.015902013
4509,0.0
4510,1.829185
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
4518,0.9166942
4519,0.0
4520,0.29008204
4521,0.15402776
4522,1.60821
4523,0.0
4524,0.0
4525,0.0
4526,0.0
4527,0.0
4528,0.0
4529,0.0
4530,0.0
4531,0.0
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.0
4541,0.0
4542,0.0
4543,0.0
4544,0.0
4545,0.0
4546,0.0
4547,0.0
4548,0.0
4549,0.0
4550,0.0
4551,0.0
4552,0.0
4553,0.0
4554,0.0
4555,0.0
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.0
4568,0.0
4569,0.0
4570,0.0
4571,0.0
4572,0.0
4573,0.0
4574,0.0
4575,0.0
4576,0.0
4577,0.0
4578,0.0
4579,0.0
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,0.0
4590,0.0
4591,0.0
4592,0.0
4593,0.0
4594,0.0
4595,0.0
4596,0.0
4597,0.0
4598,0.0
4599,0.0
4600,0.0
4601,0.0
4602,0.0
4603,0.0
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,0.09776944
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.0
4621,0.0
4622,0.0
4623,0.0
4624,0.26146522
4625,0.0
4626,0.0
4627,0.0
4628,0.0
4629,0.20828934
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,0.0
4639,0.0
4640,0.7423314
4641,0.0
4642,0.0
4643,0.0
4644,0.0
4645,0.0
4646,0.0
4647,0.0
4648,0.0
4649,0.0
4650,0.0
4651,0.0
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,0.0
4663,0.0
4664,1.5579897
4665,0.0
4666,0.0
4667,0.0
4668,0.0
4669,0.0
4670,0.0
4671,0.0
4672,0.0
4673,0.0
4674,0.0
4675,0.0
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,0.0
4686,0.0
4687,0.0
4688,0.0
4689,0.0
4690,0.0
4691,0.0
4692,0.0
4693,0.0
4694,2.1175747
4695,0.0
4696,0.0
4697,0.0
4698,0.0
4699,0.0
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.81888133
4705,3.608438
4706,0.0
4707,0.0
4708,7.337103
4709,0.0
4710,0.0
4711,0.0
4712,0.0
4713,0.0
4714,0.0
4715,0.0
4716,0.0
4717,0.0
4718,0.0
4719,0.32278895
4720,0.0
4721,0.0
4722,0.0
4723,0.0
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.0
4733,0.10941157
4734,0.0
4735,0.0
4736,0.0
4737,0.0
4738,0.0
4739,0.12859797
4740,0.0
4741,0.03291151
4742,1.6671062
4743,4.9580855
4744,0.0
4745,0.0
4746,0.0
4747,0.0
4748,0.0
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,4.13779
4756,4.42801
4757,4.5357175
4758,0.8269079
4759,2.1969037
4760,0.3303077
4761,0.0
4762,0.0
4763,2.4919329
4764,0.0
4765,0.0
4766,0.0
4767,0.0
4768,1.0406678
4769,0.0
4770,0.029168189
4771,0.0
4772,0.0
4773,1.0764291
4774,4.776818
4775,9.912504
4776,0.8041183
4777,1.9800951
4778,2.1426516
4779,0.9873174
4780,0.6623479
4781,0.59592557
4782,0.6990808
4783,0.0
4784,0.0
4785,0.0
4786,0.22643298
4787,2.41372
4788,0.61622965
4789,0.0
4790,0.0
4791,0.0
4792,0.7267082
4793,0.99025464
4794,0.0
4795,0.0
4796,0.0
4797,0.0
4798,0.0
4799,0.26064086
4800,10.306123
4801,0.0
4802,0.71323836
4803,0.94846076
4804,0.0
4805,2.6028059
4806,0.0
4807,2.359765
4808,0.0
4809,0.0
4810,2.520215
4811,1.3068421
4812,0.0
4813,0.0
4814,0.0
4815,0.0
4816,0.0
4817,1.3527107
4818,1.3294158
4819,0.0
4820,11.0876
4821,0.0
4822,0.0
4823,0.0
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.0
4829,0.0
4830,0.0
4831,0.0
4832,0.0
4833,0.0
4834,0.0
4835,0.0
4836,0.0
4837,0.0
4838,0.0
4839,0.0
4840,0.0
4841,0.0
4842,0.0
4843,0.0
4844,0.0
4845,4.007414
4846,3.7474494
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.0
4853,0.0
4854,0.0
4855,0.0
4856,0.0
4857,0.0
4858,0.0
4859,0.0
4860,1.7302427
4861,0.9754331
4862,0.10103592
4863,1.2217798
4864,0.1587294
4865,2.457032
4866,1.6622897
4867,0.0
4868,0.0
4869,0.34632853
4870,1.5409229
4871,4.1425104
4872,3.1892815
4873,0.36739746
4874,0.0
4875,2.4635215
4876,0.0
4877,0.0
4878,0.40651327
4879,1.518913
4880,0.0
4881,0.0
4882,0.0
4883,0.0
4884,0.0
4885,0.0
4886,0.0
4887,0.0
4888,0.0
4889,0.0
4890,0.0
4891,0.32409394
4892,1.5449259
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,0.0
4899,0.0
4900,0.0
4901,0.0
4902,0.0
4903,0.0
4904,0.0
4905,0.0
4906,0.66616404
4907,0.0
4908,0.0
4909,0.0
4910,0.0
4911,0.0
4912,0.0
4913,0.0
4914,0.0
4915,0.0
4916,0.0
4917,0.0
4918,0.0
4919,0.0
4920,0.0
4921,0.0
4922,0.0
4923,0.42172277
4924,0.0
4925,0.0
4926,0.0
4927,0.0
4928,0.0
4929,0.0
4930,0.0
4931,0.0
4932,0.0
4933,0.0
4934,0.47700492
4935,0.0
4936,0.0
4937,0.0
4938,0.0
4939,0.0
4940,0.0
4941,4.6161594
4942,0.0
4943,0.0
4944,0.0
4945,0.0
4946,0.0
4947,0.0
4948,0.0
4949,0.0
4950,0.0
4951,0.0
4952,0.0
4953,0.0
4954,0.0
4955,0.0
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
